下午3:12 - 2017年6月30日," This is why middle managers hold the key to attaining the?SDGs http://businessafricaonline.com/2017/06/30/middle-managers-hold-key-attaining-sdgs/??pic.twitter.com/NCZrLUP05a "
下午3:05 - 2017年6月30日," #Wind  #Energy  Has Officially Become Cheaper Than #FossilFuels #renewables #climatechange #SDGs #SDG7 http://ow.ly/8P2r30d9YAI?pic.twitter.com/etX2z2QlNj "
下午3:00 - 2017年6月30日," Textile industry thought leaders discuss how to engage w the #SDGs & #GlobalGoals at #TExtileConf http://ow.ly/7ICc30dcwHa? @TextileExchange "
下午2:45 - 2017年6月30日," 6.8M Humans must find ways to #conserve #replenish natural resources for future to have access clean #water #air #fuel @BleuNetwork #SDGs pic.twitter.com/9ulYDRhHFq "
下午2:21 - 2017年6月30日," #Gender responsive #eval means #NoOneLeftBehind.Heres guide on eval of #SDGs @unwomenEval @unicef @unfpa http://ow.ly/t7TL30dczTc? #UNEGmemberpic.twitter.com/rEH58LIXtz "
下午2:19 - 2017年6月30日," @railcamlive @RailFreight @FLHeavyHaul 66621 passes Barking Cam 1 with 699Q West Thurrock Sidings Fhh to Tunstead Sdgs. pic.twitter.com/oaXYl1TwW8 "
下午2:14 - 2017年6月30日," With 82 RTs - we'll also reward Onyebuchi with:  - a campaign tee - SDGs Mug  - Notepad and pen   Thank you for using your voice for change! https://twitter.com/gzyblizy/status/877884416114274305?? "
下午2:14 - 2017年6月30日," How Your Company Can Advance Each of the #SDGs #partnership http://bit.ly/2svRriM? @Apple @exxonmobil @nationalgridus @Unileverpic.twitter.com/ehWmUxpKO0 "
下午2:10 - 2017年6月30日," Roskilde Festival: three takeaways from a massive sustainable food lab #SDGs http://explorer.sustainia.me/posts/roskilde-festival-three-takeaways-from-a-massive-sustainable-food-lab?? "
下午2:09 - 2017年6月30日," With 97 RTs, we are also rewarding Tamilore with:  - a campaign tee - #SDGs Mug  - Notepad and Pen.   Congrats and keep using your voice!! https://twitter.com/tammyakinbani/status/879435323943657472?? "
下午2:08 - 2017年6月30日," @RaymondChambers nice write up in Rutgers magazine - best thing about NJMS merger - but seriously, congrats and keep working for EWEC/SDGs! "
下午2:00 - 2017年6月30日," Which country do you think is the most social progressive? Find out here: http://bit.ly/2unwd7V? #SDGs #GlobalDev "
下午2:00 - 2017年6月30日," This is @OlumideIDOWU, Passionate about #SDGs especially Goal 13.   Be like him. by #RoseKeffas_Gpic.twitter.com/3eLCFXYQgi "
下午2:00 - 2017年6月30日," Latest publication - #GlobalGoals & international law - I argue that the #SDGs don't constitute soft law & yet ... pic.twitter.com/6GeF0ySqQ0 "
下午1:57 - 2017年6月30日," Countdown to the United Nations #HLPF2017 reviewing progress #SDGs #2030Agendahttps://twitter.com/ngomajorgroup/status/880818527254577152?? "
下午1:53 - 2017年6月30日," VP/Minister Carl Greenidge on SDGs for Caribbean - growing disparities and vulnerabilities great concern @UNGuyanapic.twitter.com/zCFJALrQUl "
下午1:51 - 2017年6月30日," RT UNDESA: We?re working on getting #UNDESAVoice ready for release! Stay tuned for updates on #HLPF #SDGs #GlobalG? https://twitter.com/i/web/status/880870135799705604?? "
下午1:46 - 2017年6月30日," Traditional skills and knowledge complement scientific knowledge and #climateadaptation efforts to advance the #SDGs http://www.voanews.com/a/indigenous-knowledge-crucial-to-tackling-climate-change-experts-say/3921903.html?? "
下午1:46 - 2017年6月30日," To achieve #SDGs government & opposition need to sing the same hymn from the same hymn book says MoFA @markbrantley3 #CaribbeanAction2030pic.twitter.com/mGL7o3KfnL "
下午1:45 - 2017年6月30日," Proud 2 join #CoopStories 4 #CoopsDay c/o @CooperativesUK. "The #co-op model is extremely powerful" #Gieskes @oikocredit #SDGs @UNCoops #wccpic.twitter.com/iUQgSlvO3x "
下午1:43 - 2017年6月30日," Technology is important factor to achieve SDGs #technology #nonprofit #SDGs #development #UN #Tech4SDG "
下午1:42 - 2017年6月30日," .@BDandCo is currently working on a #SDGs solution that may save the lives of mothers & newborns everywhere: http://bit.ly/2t1SQPP?pic.twitter.com/7D476jy6hP "
下午1:38 - 2017年6月30日," #SDGs are an opportunity to improve #transparency & show leadership in gov. says #montserrat Deputy Premier @Delmaude #CaribbeanAction2030pic.twitter.com/8RreKLx1pR "
下午1:38 - 2017年6月30日," RT richardbrophy: 'The #Philanthropy World Is Embracing Impact Investing' http://buff.ly/2ttOxA3?? #SDGs #ImpInv... https://twitter.com/richardbrophy/status/880879880942096384#labnol??pic.twitter.com/diefuTJ1qk "
下午1:34 - 2017年6月30日," We should work together as on a team to achieve UN SDGs using technology https://sustainabledevelopment.un.org/? "
下午1:34 - 2017年6月30日," UNECA develops toolkit to help member states integrate Agendas 2030 and 2063 http://bit.ly/2tuTx6B? #SDGs #2017ERApic.twitter.com/x1VT0hwa2f "
下午1:32 - 2017年6月30日," Sen. the Hon. @kaminajsmith wraps up an amazing 3 days at #CaribbeanAction2030 @ UWI Mona #SDGs #GlobalGoalspic.twitter.com/nsJvXAHkbA "
下午1:29 - 2017年6月30日," Sunrise Academy needs your help!! https://youtu.be/PtzCjgvq13c? #psychology #health #houston #philanthropy #noew2017 #sdgs #csr #mentalhealth "
下午1:26 - 2017年6月30日," SMEs Align with #SDGs, Gender Gap Tool Helps Companies Achieve #SDG5 | SDG Knowledge Hub #gender @wbcsdhttp://sdg.iisd.org/news/smes-align-with-sdgs-tool-helps-companies-achieve-sdg-5/?? "
下午1:24 - 2017年6月30日," Figueres is leading ?Mission 2020? to rally greenhouse gas reductions ahead of #2020 http://bit.ly/2twBkqc? #sdgs "
下午1:19 - 2017年6月30日," "We have to work together to make the Steering Committee attractive & useful for everyone interested in implementing the #SDGs." - Qian Tang "
下午1:15 - 2017年6月30日," This is suicide and not injustice. With the intro of SDGs by the UN I have a feeling Nigeria will be left behind @JKFagge @JaliyyahBello "
下午1:13 - 2017年6月30日," In case you missed it: opening remarks at @IEA ?s second global conference on Energy Efficiency: http://bit.ly/2sZUsv1? #SDGs pic.twitter.com/585rAdgcK1 "
下午1:08 - 2017年6月30日," We invite youth worldwide to organize #KnowYourGoals event on localizing SDGs this year. http://sdsnyouth.org/knowyourgoals/?pic.twitter.com/BEA0pO4gAv "
下午1:05 - 2017年6月30日," Now on @ReutersInsider http://reut.rs/2twTKa8? Clean, Safe, Unlimited #Energy for Everyone: Q&A with @GeneralFusion @Barclays_cship #SDGs "
下午1:05 - 2017年6月30日," 'The #Philanthropy World Is Embracing Impact Investing' http://buff.ly/2ttOxA3? #SDGs #ImpInv #SocEnt via @FastCompanypic.twitter.com/1U9HJ1YmRz "
下午1:04 - 2017年6月30日," SDGs, what are they? What should we care? What actions can be taken? Join #KnowYourGoals to transform these questions into solutions. "
下午1:03 - 2017年6月30日," We live in either a stuffed or starved world. We need to do something about it. @ManaNutrition #GlobalGoals #SDGs http://bit.ly/2qUudmu? "
下午1:02 - 2017年6月30日," "Don't wait for anyone to give you permission to implement the Global Goals!" @ThomasGass #SDGschat #SDG4Action #TeachSDGs #GlobalEd #SDGs pic.twitter.com/wKb7AhJ4U0 "
下午1:02 - 2017年6月30日," Investing in #agriculture transforms lives by reducing hunger & poverty http://bit.ly/2spMyeG? #zerohunger #SDGs pic.twitter.com/kg5byi0uop "
下午1:02 - 2017年6月30日," Turning plans into action & promises into reality! @GlobalGoalsUN for everyone = #LGBTI people too #HLPF2017 #SDGs https://goo.gl/wJ2pfJ? "
下午1:00 - 2017年6月30日," Nationwide study of U.S. seniors strengthens link between #airpollution and premature death: http://hvrd.me/DAFN30d8UDI? #health #SDGs "
下午1:00 - 2017年6月30日," #AfricaCarbonForum: Continent Urged to Work Closer Together on #ClimateAction, #SDGs  African countries must work... http://fb.me/6SheWvoqS? "
下午1:00 - 2017年6月30日," DYK how education influences all 17 #SDGs that the world adopted in Sept 2015? Read to find... http://bit.ly/1Je1k5G? by #afreen9684pic.twitter.com/uXs4dNJgvO "
下午1:00 - 2017年6月30日," African #cities urged to take holistic approach to urban planning #NewUrbanAgenda #SDGs https://goo.gl/jckdoU?pic.twitter.com/Ukwymaq46D "
下午1:00 - 2017年6月30日," African #cities urged to take holistic approach to urban planning #NewUrbanAgenda #SDGs https://goo.gl/jckdoU?pic.twitter.com/1VnYa0qdYd "
下午12:50 - 2017年6月30日," ?Trust, after all, is the foundational element for people to work together.? @samcassatt on #blockchain and #SDGs http://buff.ly/2t9zEQs?pic.twitter.com/xTittnFY7Z "
下午12:49 - 2017年6月30日," Regional gov. ministers/high level delegates affirming their commitment to achieving the #SDGs #CaribbeanAction2030 #Sustainabledevelopmentpic.twitter.com/KkLEHEXhVd "
下午12:47 - 2017年6月30日," Breastfeeding Could Save 800,000 Children a Year https://nyti.ms/2tlvWFB? via @NickKristof #InvestinNutrition #SDGs "
下午12:46 - 2017年6月30日," Nominate a young leader promoting #peace, #SDGS, #sustainability by 11:59 PM PST July 19th! http://bit.ly/2u3mR1P? @CCUNESCO_Canada #YOUTH "
下午12:46 - 2017年6月30日," Why not take a look at our awesome resources that bring the #SDGs  to life  #youth #inspire "
下午12:36 - 2017年6月30日," https://www.ecosia.org/? with every 40 searches through this search engine have a tree planted. #Sustainability #environment #nature #SDGs pic.twitter.com/EE5gU3iNn2 "
下午12:32 - 2017年6月30日," Nice! will try to bring many interesting sustainability changemakers to #CVCC17 The time for #ClimateAction and action on #SDGs is now! "
下午12:26 - 2017年6月30日," We?re working on getting #UNDESAVoice ready for release! Stay tuned for updates on #HLPF #SDGs #GlobalGoals #EndExclusion #UN4Youth & more!pic.twitter.com/GbvEhK2Gkl "
下午12:18 - 2017年6月30日," CBO, American Corner trains youth on SDGs http://africannewspage.net/2016/08/cbo-american-corner-trains-youth-sdgs/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost?? "
下午12:16 - 2017年6月30日," #????????? https://translate.google.com/translate?sl=en&tl=ko&js=y&prev=_t&hl=en&ie=UTF-8&u=http%3A%2F%2Fexplore.tandfonline.com%2Fpage%2Fed%2Fsustainable-development-goals&edit-text=&act=url?? ? #SDGs (English) http://explore.tandfonline.com/page/ed/sustainable-development-goals?? ? @SustDev @uclg_org @ForumOfRegions @UCLGLearning "
下午12:16 - 2017年6月30日," If green energy displaces indigenous community, sustainable development rings hollow. UNWG #bizhumanrights on #SDGs http://bit.ly/2tyiX40? "
下午12:11 - 2017年6月30日," #HLPF2017 | VNR messages highlight countries are adopting diverse approaches to implement #SDGs. Via @IISD_SDGs ? http://bit.ly/2s0kX0x?pic.twitter.com/K1MNLvLDw6 "
下午12:08 - 2017年6月30日," #SDGs @TheGlobalGoals can not be defined in the syllabus for children.They must be lived, practised and cherished daily by each one of us.pic.twitter.com/mOlh1So9Ri "
下午12:00 - 2017年6月30日," Here are tips on how small countries can become development donors: http://bit.ly/2tt7IsP? #SDGs #GlobalDev "
上午11:58 - 2017年6月30日," We call on world leaders at #UNGA to help children outside of families by ensuring #AllChildrenCount in the #SDGs. #Hopeland "
上午11:55 - 2017年6月30日," New research and insight into Asian countries and the #SDGs, #social economies, and #socent. http://ow.ly/Oxzj30dbjFZ? #impinv #GlobalGoals "
上午11:54 - 2017年6月30日," SDGs are SO last year... "
上午11:50 - 2017年6月30日," "Education is the catalyst for the other 16 #SDGs" #SDG4action @GPforEducation @GlobalGoalsUNpic.twitter.com/gkLjEsiKSe "
上午11:49 - 2017年6月30日," The #GlobalGagRule will alter the health of women worldwide and will greatly impact progress and the #SDGs #GlobalGoals https://twitter.com/irishfpa/status/880719713889857536?? "
上午11:45 - 2017年6月30日," Join @wbg2030 on 7/6 for "SDGs in Action" pic.twitter.com/nwhIptXi2k "
上午11:45 - 2017年6月30日," Communities Help to Reduce Home Deliveries Through Facility Management Committees: http://bit.ly/2tqPQyE? #MomAndBaby #SierraLeone #SDGs "
上午11:42 - 2017年6月30日," Taking action on the SDGs is as simple as using reusable grocery bags or  upcycling stuff. Little actions will turn to big ones! "
上午11:37 - 2017年6月30日," @BlondieOfficial's outfit said "stop effing the planet" and I agree! Start w/ ditching the #plastic bags at security @BSTHydePark #SDGs pic.twitter.com/ORaZF0g8mW "
上午11:33 - 2017年6月30日," More from the Caribbean Action 2030 Regional Conference on the Sustainable Development Goals (SDGs).  "Vision... http://fb.me/39W1mxIKz? "
上午11:30 - 2017年6月30日," TOMORROW 11 AM: Monthly U.N. Info Session #SaveOurOceans #Goal14 #BalboaPark #SanDiego #SDGs #USUN, Join Us: http://htl.li/WeFT30d9FpT?pic.twitter.com/dxHyxL1rub "
上午11:30 - 2017年6月30日," Cities exploring how #greenbanks can help fulfil their pledges under the #ParisAgreement and #SDGs http://bit.ly/2twvdCk? @ecobusinesscom "
上午11:30 - 2017年6月30日," Share if you're working to achieve gender equality?like #UnreasonableGoals Liberty & Justice: http://bit.ly/2s0VmaM? #SDGs @GPatStatepic.twitter.com/RJirB4mTNg "
上午11:27 - 2017年6月30日," Your abilities can take you to the top, but it is your character that will keep you there.#houston #noew2017 #sdgs #csr #mentalhealth "
上午11:25 - 2017年6月30日," Navigating Geneva?s Complicated Global Health Stakeholder Landscape https://shar.es/1BwS2h? Our project w @Columbiamsph @kumupowered #SDGs "
上午11:21 - 2017年6月30日," RT UNDESA: Want to know who is speaking at #HLPF this July? Find out: https://sustainabledevelopment.un.org/hlpf#programme? #GlobalGoals #SDGs pic.twitter.com/Dd6LRtF9hw "
上午11:18 - 2017年6月30日," Explore & Demo #Aravo's Award-Winning #ResponsibleSourcing #Compliance Solutions http://bit.ly/2sv0Zui? #scm #procurement #csr #esg #SDGs pic.twitter.com/1gVkdyOReY "
上午11:16 - 2017年6月30日," @AlainNkurikiye at #bordersessions Let's have an impact with new SME investments #fintech #diaspora #SDGs #growth #economypic.twitter.com/MADOnTYZmU "
上午11:16 - 2017年6月30日," We'd share Ideas, Stories, Case Studies, Globals Trends on #Sustainability & the #SDGs on Fridays via Newsletters  #SustyFridays "
上午11:14 - 2017年6月30日," Custodians of Land #Indicator Facilitate Methodology Discussions | SDG Knowledge Hub #SDGs @WorldBank @UNHABITAThttp://sdg.iisd.org/news/custodians-of-sdg-land-indicator-1-4-2-facilitate-methodology-discussions/?? "
上午11:13 - 2017年6月30日," This Week's roundup gathers resources to catch up on the #AfData17 #Data for #Development in #Africa event. http://ow.ly/hlSH30dc5Dq? #SDGs "
上午11:08 - 2017年6月30日," "Y/ppl r t carriers of our #SDGs.They represent t future l'ship"@sidchat1 @UNFPAKen #HeroesForChange pic.twitter.com/3ScpJlyGYb -@UnileverKenya "
上午11:01 - 2017年6月30日," Discussing #SDGs and #Wellbeing indicators to support decision making and urban regenerationpic.twitter.com/y3TxAOjNJU "
上午11:00 - 2017年6月30日," #PaddingtonBear is a perfect model for how to treat #refugees: http://glblctzn.me/2soPA47? #SDGs #GlobalDev "
上午11:00 - 2017年6月30日," .@PaulPolman pays tribute to gr8 women leaders-@AminaJMohammed 4 #SDGs @HelenClarkNZ 4... by #unicnairobipic.twitter.com/gzqA1evDQZ "
上午11:00 - 2017年6月30日," .@FSB_TCFD principles for effective disclosure: http://bit.ly/2ttripP? #TCFDRecs #climateaction #sdgs #partnerships #disclosurepic.twitter.com/Ktc6h7lmUL "
上午11:00 - 2017年6月30日," Our new study w/ @CSREuropeOrg highlights need to enhance #SDGs awareness at all levels within companies: http://bit.ly/2rIrv42?pic.twitter.com/BT66ybLn0O "
上午10:57 - 2017年6月30日," Implementing SDGs is becoming a more prevalent SME goals "
上午10:55 - 2017年6月30日," "We can deliver on our shared responsibility to put an end to poverty, leave no one behind, and create a world of dignity for all.? #SDGs "
上午10:55 - 2017年6月30日," End of Session ##CaribbeanAction2030 #TheCaribbeanWeWant #SustainableDevelopmentGoals or #SDGs #Advance #Accelerate #Actionpic.twitter.com/nnIlBeB3Mm "
上午10:53 - 2017年6月30日," #SDGs No.5 target 2:recognise &value unpaid care. Biz supporting SDGs can introduce policies 2help employees juggling job&caring.C TAKE CARE "
上午10:52 - 2017年6月30日," Saturday is International Day of #Cooperatives! RT to remind others that #CoOps ensure no-one is left behind. #CoopsDay #SDGs #GlobalGoalspic.twitter.com/oHPzM4gKC3 "
上午10:43 - 2017年6月30日," 1 July is the Intl. Day of Cooperatives on 'Cooperatives ensure no one is left behind':  #CoopsDay #SDGs #GlobalGoalspic.twitter.com/abgjjgTMeb "
上午10:39 - 2017年6月30日," Celebrating World Environment Day and telling about SDGs with help of universal language of music! @UNDPUkraine @vannguyen_UN @UNVUkrainepic.twitter.com/n2cKQ4556b "
上午10:36 - 2017年6月30日," Ad. Melkert presents a Partnership Framework for collaboration on #CaribbeanAction2030 endorsed by Caribbean countries #2030Agenda #SDGs pic.twitter.com/Izj964Tgmn "
上午10:36 - 2017年6月30日," Learning ESD from poverty: South Africa as laboratory of the world https://shar.es/1BwQAw? @unesco How SDGs 4 and 17 can help reach all 15! "
上午10:31 - 2017年6月30日," Appreciation to @DrMinaOgbanga a brilliant Faculty and scholar during our #Business #Sustainability #Masterclass #Portharcourt. #SDGs #greenpic.twitter.com/LZJu1m3Tri "
上午10:31 - 2017年6月30日," Appreciation to @DrMinaOgbanga a brilliant Faculty and scholar during our #Business #Sustainability #Masterclass #Portharcourt. #SDGs #greenpic.twitter.com/AcYSvdIX0o "
上午10:29 - 2017年6月30日," 1 July is the Intl. Day of Cooperatives on 'Cooperatives ensure no one is left behind': http://bit.ly/UN-IDC2017? #CoopsDay #SDGs #GlobalGoalspic.twitter.com/7QpiTaPWHE "
上午10:28 - 2017年6月30日," Volunteering to prevent famine in Somalia https://www.unv.org/our-stories/volunteering-prevent-famine-somalia?? @FAOnews @UNVolunteers together we act for #change #SDGs "
上午10:28 - 2017年6月30日," 1 July is the Intl. Day of Cooperatives on 'Cooperatives ensure no one is left behind': http://bit.ly/UN-IDC2017? #CoopsDay #SDGs #GlobalGoalspic.twitter.com/CT51DOOZ7l "
上午10:28 - 2017年6月30日," 1 July is the Intl. Day of Cooperatives on 'Cooperatives ensure no one is left behind': http://bit.ly/UN-IDC2017? #CoopsDay #SDGs #GlobalGoalspic.twitter.com/JFFtX5t5nr "
上午10:27 - 2017年6月30日," Bayelsa approves N2bn counterpart funds for UBEC,?SDGs http://www.theguildng.com/bayelsa-approves-n2bn-counterpart-funds-for-ubec-sdgs/??pic.twitter.com/zUt0Dc0jTa "
上午10:27 - 2017年6月30日," ONLY 5 DAYS to apply for the official @CanadaDev #HLPF2017 Delegation! Experience #globaldev first-hand @UN! #SDGs http://bit.ly/2tpaRtW?pic.twitter.com/7FzI32CDxd "
上午10:17 - 2017年6月30日," Download the #SDGs in Action #app https://sdgsinaction.com/? "
上午10:17 - 2017年6月30日," The key to achieving the #SDGs is integration of all 17 of the goals. #DeliverForGood is here to help you deliver for girls & women. "
上午10:16 - 2017年6月30日," We thank God for a successful #Business #Sustainability Masterclass 2.0, #Portharcourt @mfon_essien @DrMinaOgbanga @uwemite @DirectPHC #SDGs pic.twitter.com/il1XGsN6Sb "
下午4:45 - 2017年6月29日," A2: UN SDGs point to global need to address Inequality & Peace & Justice https://sustainabledevelopment.un.org/sdg10? #EduColor "
下午4:42 - 2017年6月29日," @UNJamaica Resident Coord Bruno Pouezat says the #SDGs are ambitious but attainable... by #UNJamaicapic.twitter.com/2XWCdnmaBP "
下午4:38 - 2017年6月29日," This Tanzanian Designed Her Life For Good. Read her story. #sdgs #globalgoals http://www.sgfams.com/tanzanian-designed-her-life/??pic.twitter.com/gVv1U6ufgp "
下午4:30 - 2017年6月29日," RT #Sigef17 "Speaking Opportunity for in Astana during #EXPO2017 on 5th Sept 17 Apply Today: http://sigef2017.com/speakers/? #SDGs #CSRpic.twitter.com/MX3M1XmTY2 "
下午4:29 - 2017年6月29日," UWI to align their campus strategic and operational plans withe #SDGs it was announced at #CaribbeanAction2030https://twitter.com/UNSDSN/status/880077389321183236?? "
下午4:28 - 2017年6月29日," #SDG_News  The SDGs in Action app is now available in Chinese, in addition to English, French? https://www.instagram.com/p/BV8SEtql0oU/? "
下午4:27 - 2017年6月29日," Horyou Announces the 4th edition of #SIGEF17 during #EXPO2017 in Astana from 5-7 Sept 2017 http://sigef2017.com? #GlobalGoals #SDGs pic.twitter.com/wUNLMJ3bdz "
下午4:20 - 2017年6月29日," 16 Global Entrepreneurs Convene in DC To End Poverty, Reduce Inequality/Injustice & Tackle #SDGs by 2030 https://www.state.gov/r/pa/prs/ps/2017/06/272273.htm#.WVWKyOIpNo4.twitter?? @StateDept "
下午4:20 - 2017年6月29日," The impact of #midwives goes beyond safe births. Read how a midwife changed her community: http://buff.ly/2u9adO5? via @UnivAccessProj #SDGs pic.twitter.com/FXIXK7zM9S "
下午4:11 - 2017年6月29日," Lack of Midwives Puts South Sudanese Mothers and Children at Risk http://glblctzn.me/2srSMqN? #girls #women #equality #sdgs #planet5050 "
下午4:10 - 2017年6月29日," Check out @fdncenter's new app and see how your work relates to the #SDGs! pic.twitter.com/QEHmBeZ8Ts "
下午4:09 - 2017年6月29日," Review rightly highlights need for PPPs and for mobilizing private investors. @PensionDanmark ready. @Kristian_Jensen #SDGs https://twitter.com/denmark_un/status/880558688293048322?? "
下午4:09 - 2017年6月29日," Our Speak the #SDGs course is making a difference for organizations on the ground. Together, we'll #AchieveSDG5 !https://twitter.com/womenthrive/status/880535120645672960?? "
下午4:05 - 2017年6月29日," Increasing the share of renewables in the energy mix will help address the #SDGs?@IRENA's 'REthinking Energy' report http://bit.ly/2iAF5WB?pic.twitter.com/A5AGminmVG "
下午3:58 - 2017年6月29日," The #HLPF Annotated Programme with Speakers is now available at https://sustainabledevelopment.un.org/hlpf#programme? #SDGs #GlobalGoals by #ThomasGasspic.twitter.com/ZDCBazJZ9J "
下午3:55 - 2017年6月29日," Press Release: Albania gained membership of International #Youth Federation read via http://goo.gl/rTkiCF? #Youth4SDGs #SDGs #Agenda2030pic.twitter.com/JnKZceHiSf "
下午3:48 - 2017年6月29日," Denmark is strongly committed to the #2030Agenda. Read our voluntary national review of impl. of the #SDGs: https://www.fm.dk/publikationer/2017/report-for-the-voluntary-national-review?? #HLPFpic.twitter.com/judPVYZS2Y "
下午3:44 - 2017年6月29日," #Endviolence against gir? is not only our moral duty, it is key to reach #SDGs & integral part... by #CanadaDevpic.twitter.com/LK3coGKjrf "
下午3:43 - 2017年6月29日," ?Discrimination diminishes us all? -it?s on ALL of us to stand up to inequality: http://ow.ly/Q5FF30d9F64? #EndExclusion #GlobalGoals #SDGs pic.twitter.com/P8rgMH3qO2 "
下午3:36 - 2017年6月29日," Connecting Investors with Purpose: Harnessing Capital Markets for the SDGs http://sdg.iisd.org/commentary/guest-articles/connecting-investors-with-purpose-harnessing-capital-markets-for-the-sdgs/?? "
下午3:35 - 2017年6月29日," Excited 2 partner @BCPNG & @POMCCI discussing #business &#SDGs. Strengthening #PNG #partnerships via business coalition 4 SDGs #BC4SDGspic.twitter.com/unA60sKXxS "
下午3:34 - 2017年6月29日," Amazing talk by @azajdlik about the impact of educating #women & #entrepreneurial work 4 #SDGs @Bracelet_Hope @InnovateGuelph #RhyzeAwardspic.twitter.com/lBRDh8o4G7 "
下午3:30 - 2017年6月29日," See @CitiesAlliance #FutureCitiesAfrica for some of our work on #SDGs in Africa... https://twitter.com/CitiesAlliance/status/880455599422672896?? by #ResilienceIO "
下午3:16 - 2017年6月29日," Global commitment to monitor land governance incl. tenure security #Agenda2030 opportunity contribute achieving SDGs #LANDac2017 @GLTNnewspic.twitter.com/VnP5j9WLfi "
下午3:15 - 2017年6月29日," Renewable energy isn't just the future. It's nearly employing 10 million people! @IRENA @carnegieclean #SDGs #SDG7http://cnb.cx/2rgLMAX? "
下午3:15 - 2017年6月29日," I stand #withpwdsforsdg.A workshopfor PWD's on SDGs,comes up in Edo state @SDGaction @YouthSDGs @UNDP4Youth @EdoStateGovt @GovernorObasekipic.twitter.com/3nR89T8T4P "
下午3:08 - 2017年6月29日," Pleased 2 be 5th on @Richtopia Top 250 Most Influential #Women in  List. Continuing to advocate 4 #SDGs #climateaction #genderequity #peacehttps://twitter.com/richtopia/status/880510179858624512?? "
下午3:07 - 2017年6月29日," Solutions @ #CaribbeanAction2030: #OpenData and share responsibly. Partner w/ academia to turn data into intelligence for policymaking #SDGs "
下午3:05 - 2017年6月29日," #SDG7, the United Nations-adopted goal of ensuring ?affordable, reliable, #sustainable and modern #energy  for all?, supports all the #SDGs pic.twitter.com/rFPoMkRZuy "
下午2:59 - 2017年6月29日," Solutions @ #CaribbeanAction2030: #CapacityBuilding for demand side (#policymakers) of data, empower stats offices to coordinate on #SDGs "
下午2:57 - 2017年6月29日," Speakers Announced for Textile Sustainability Conference: Catalyzing the Sustainable Development Goals (SDGs) https://lnkd.in/dJdzgWh? "
下午2:50 - 2017年6月29日," Q to Team @JunckerEU: @EUCouncil is asking for EU action plan to implement #SDGs by mid-2018. Will @EU_Commission deliver? @SDGwatcheuropehttps://twitter.com/eaDevPol/status/880054241511043073?? "
下午2:50 - 2017年6月29日," 17 ways #education influences the #SDGs http://bit.ly/2tq0PZP? via @GPforEducation "
下午2:47 - 2017年6月29日," I was pleased to chair and present #LANDac2017 session on monitoring and measurement of tenure security indicators 1.4.2 #SDGs @GLTNnewshttps://twitter.com/LANDacademy/status/880400514680311808?? "
