下午4:11 - 2017年10月31日," @Wfp and #UNFAO regional directors #AsiaPacific  K. Kadiresan and D.Kastrud crafting new generation of @UN agencies for #SDGS #ZeroHungerpic.twitter.com/jPPIrkI8uB "
下午4:10 - 2017年10月31日," #BoP #impinv Unitus Seed Fund mapping to 4 of the UN #SDGs, says it's first fund in India to do so https://www.forbes.com/sites/annefield/2017/09/30/bop-investor-unitus-seed-fund-mapping-its-impact-to-the-uns-sustainable-development-goals/#1fadd5632357?? #socentpic.twitter.com/wY9sRvOuAS "
下午3:57 - 2017年10月31日," .@UNFCCC Releases Climate Finance-related Documents ahead of #COP23 | #climate #finance #SDG13http://sdg.iisd.org/news/unfccc-releases-climate-finance-related-documents-ahead-of-cop-23/?? "
下午3:51 - 2017年10月31日," #SDGs conference starts today in Bahrain on #innovation & #entrepreneurshiphttp://oneplanetbusiness.org/sdg-conference-on-innovation-entrepreneurship/?? "
下午3:51 - 2017年10月31日," Catch our latest #DiscussDiversity Podcast episodes featuring Rebecca Wicker and Claudia Sandoval talking about Women's roles in HA and UN #SDGs https://discussdiversitypod.cast.rocks/?ep=6IWPJ28Z-K5LJTT9?? "
下午3:49 - 2017年10月31日," Sustainable Development. Thanks #ObamaSummit for continuing to #lead *watch live #SDGs https://twitter.com/TonyElumeluFDN/status/925491016702054401?? "
下午3:45 - 2017年10月31日," "The exploitation of migrant workers often begins at the recruitment stage." #SDGs #Labor #SupplyChainhttp://sbshare.co/2ySP2WG? "
下午3:43 - 2017年10月31日," Arewa Entertainment Mogul, Sani Danja Emerges As The Sustainable Development Goals (SDGs)? http://dlvr.it/PyZx9P? via @MadeInKrockCitypic.twitter.com/vNL88LyxQC "
下午3:42 - 2017年10月31日," @WHONigeria @NphcdaNG Day 1 Training on RI BASIC GUIDE for Service Providers in FCT #immunization #VaccinesWork #EndpolioNow #SDGs pic.twitter.com/KsTgqAzH8T "
下午3:37 - 2017年10月31日," Today is World #CitiesDay.  Our future cities must be for all! http://bit.ly/2zNjKOk? #CitiesUnited #SDGs pic.twitter.com/F6yiKFGH2W "
下午3:36 - 2017年10月31日," SDG Media Zone: How critical is the role of the private sector in achieving the SDGs?: UN News http://www.un.org/sustainabledevelopment/blog/2017/10/sdg-media-zone-how-critical-is-the-role-of-the-private-sector-in-achieving-the-sdgs/?? "
下午3:36 - 2017年10月31日," Sani Danja emerges as the Sustainable Development Goals (SDGs)?Ambassador http://zoablog.com/2017/10/31/sani-danja-emerges-as-the-sustainable-development-goals-sdgs-ambassador/??pic.twitter.com/LmfktljP8x "
下午3:35 - 2017年10月31日," Sani Danja emerges as the Sustainable Development Goals (SDGs)?Ambassador http://zoablog.com/2017/10/31/sani-danja-emerges-as-the-sustainable-development-goals-sdgs-ambassador/??pic.twitter.com/MBDkPqV0Vz "
下午3:35 - 2017年10月31日," Sani Danja emerges as the Sustainable Development Goals (SDGs)?Ambassador http://zoablog.com/2017/10/31/sani-danja-emerges-as-the-sustainable-development-goals-sdgs-ambassador/??pic.twitter.com/c7rLXH2J0P "
下午3:35 - 2017年10月31日," Sani Danja emerges as the Sustainable Development Goals (SDGs)?Ambassador http://zoablog.com/2017/10/31/sani-danja-emerges-as-the-sustainable-development-goals-sdgs-ambassador/??pic.twitter.com/D6GQN5okht "
下午3:35 - 2017年10月31日," Sani Danja emerges as the Sustainable Development Goals (SDGs)?Ambassador http://zoablog.com/2017/10/31/sani-danja-emerges-as-the-sustainable-development-goals-sdgs-ambassador/??pic.twitter.com/5AcuJg1tRR "
下午3:34 - 2017年10月31日," Our #FirstTweet! Follow us for updates and info about implementation of the #SDGs and the... by #yakup_berispic.twitter.com/Vn1nGSzelU "
下午3:31 - 2017年10月31日," SDG Media Zone: Achieving the SDGs ? The role of the World Bank: UN News http://www.un.org/sustainabledevelopment/blog/2017/10/sdg-media-zone-achieving-the-sdgs-the-role-of-the-world-bank/?? "
下午3:29 - 2017年10月31日," G-STIC 2017 Emphasizes Technological Innovations for Achieving #SDGs | @GSTICseries #SDG2 #SDG6 #SDG7 #SDG12http://sdg.iisd.org/news/g-stic-2017-emphasizes-technological-innovations-for-achieving-sdgs/?? "
下午3:28 - 2017年10月31日," Esri Founder Jack Dangermond to talk about United Nations #SDGs at #EFGS2017http://p.ctx.ly/r/5w6e? "
下午3:25 - 2017年10月31日," Really looking forward to learning more on how Business Schools can drive and measure social impact & SDGS at #GBSN2017 "
下午3:20 - 2017年10月31日," Do we have the rural dimension of the #2030, Your Excellency?. I consider it more relevant in achieving the #SDGs. "
下午3:17 - 2017年10月31日," #YES #Tradom #COP13Youth partnering w/ @KadviHawa Team to promote #SDGs #GlobalGoals #SDG1 #SDG2 #SDG6 #SDG13 #SDG15 #ClimateChangeIsRealpic.twitter.com/AbnkhgTNRp "
下午3:16 - 2017年10月31日," #YES #Tradom #COP13Youth partnering w/ @KadviHawa Team to promote #SDGs #GlobalGoals #SDG1 #SDG2 #SDG6 #SDG13 #SDG15 #ClimateChangeIsRealpic.twitter.com/XSlElWqDEq "
下午3:10 - 2017年10月31日," .@UNICEF Report Recommends Key Investments to Achieve Africa's Demographic Dividend | #SDG4 #education #SDG5 #SDG10http://sdg.iisd.org/news/unicef-report-recommends-key-investments-to-achieve-africas-demographic-dividend/?? "
下午3:04 - 2017年10月31日," 7000 newborns die every day despite decrease in under-five mortality http://www.who.int/mediacentre/news/releases/2017/daily-newborn-deaths/en/#.WfjzBvVQfZw.twitter?? #SDGs #globalgoals #globalchildhealth #foamped "
下午3:02 - 2017年10月31日," Gorgeous sunset as the procession of faith leaders comes to an end here in Zug #FaithinFinance #SDGs pic.twitter.com/msWmTAytjR "
下午2:59 - 2017年10月31日," RT "The Sustainable Development Goals are the starting point of the WHO Draft Global Programme of Work #SDGs pic.twitter.com/tEguuZh6Uy" "
下午2:59 - 2017年10月31日," WHO: The Sustainable Development Goals are the starting point of the WHO Draft Global Programme of Work #SDGs pic.twitter.com/wGSdL80wQ9 "
下午2:59 - 2017年10月31日," Good examples of #financial #innovations that support the #SDGs featured in @UNESCAP's #Innovative #Finance report: http://sdg.iisd.org/news/escap-report-highlights-innovative-financing-mechanisms-in-asia-pacific-to-advance-sdgs/?? #inno4dev "
下午2:58 - 2017年10月31日," The Sustainable Development Goals are the starting point of the WHO Draft Global Programme of Work #SDGs pic.twitter.com/T3fyjzbB6r "
下午2:57 - 2017年10月31日," Absolutely the web can help activists to empower others globally. Its an incredible tool we take for granted @barackobama #SDGs #obamasummit "
下午2:49 - 2017年10月31日," Climate Adaptation Finance Update: Barriers to Provision Identified | #SDG13 #SDG2 #SDG3 #SDG6 #SDG17http://sdg.iisd.org/news/climate-adaptation-finance-update-barriers-to-provision-identified/?? "
下午2:46 - 2017年10月31日," Going to collect some food donations while educating some folks on the SDGs. Neat! pic.twitter.com/XRHMFkIyhm "
下午2:44 - 2017年10月31日," Link has 58 colored boxes, each with a loosely sourced implied link between aviation and #SDGs. Do any (even 1 or 2) support your tweet? "
下午2:42 - 2017年10月31日," UNDP DRR Dr Elsie Laurence Chounoune & Samantha Wilmot of #Vision2030  celebrate the SDGs at PIOJ's lecture series in Portland today pic.twitter.com/e1g8Vy4dDX "
下午2:36 - 2017年10月31日," SDGs are interlinked, when tackling increasing #Hunger then also look at changes to #genderequality @GHoungbo @IFADnews #OneHealthpic.twitter.com/jbHVYF8qr8 "
下午2:35 - 2017年10月31日," Heard of #GlobalGoals #SDGs yet? Then you must hv also heard of @KadviHawa t/ #AwardWinningMovie to explore #ClimateChangeIsReal #NowOrNeverhttps://twitter.com/IndiaKaleido/status/925050184022855680?? "
下午2:33 - 2017年10月31日," Heard of #GlobalGoals #SDGs yet? Then you must hv also heard of @KadviHawa t/ #AwardWinningMovie to expose #ClimateChangeIsReal #NowOrNeverpic.twitter.com/WYjlem3HKy "
下午2:32 - 2017年10月31日," Follow @UNDP_SDGs to learn about what is being done by @UNDP to meet the #GlobalGoals around the world. "
下午2:30 - 2017年10月31日," .@aarondrose writes about #GSMA report on how #mobile is contributing to #jobs & #EconomicGrowth in #MENA http://ow.ly/rOr930gclx0? #SDGs #5G "
下午2:30 - 2017年10月31日," Cities are making uneven progress towards the #SDGs, including on full employment for women: https://goo.gl/jca8d6? #WorldCitiesDaypic.twitter.com/xerypP0WkB "
下午2:28 - 2017年10月31日," Countries, Scientists and Stakeholders Meet on #DRM & Sustainable Development | #SDG2 #SDG6 #SDG11 #SDG13http://sdg.iisd.org/news/countries-scientists-and-stakeholders-meet-on-drm-sustainable-development/?? "
下午2:24 - 2017年10月31日," Starting now at #m360Latam: important discussion on how we can work together to achieve #SDGs in LatAm! https://twitter.com/gsma/status/925469948788510720?? "
下午2:24 - 2017年10月31日," SDG Media Zone: How critical is the role of the private sector in achieving the SDGs? http://dlvr.it/PyZQWQ? "
下午2:24 - 2017年10月31日," SDG Media Zone: Achieving the SDGs ? The role of the World Bank http://dlvr.it/PyZQTg? "
下午2:20 - 2017年10月31日," He deserve.. Congrats "
下午2:16 - 2017年10月31日," Interested in #globalhealth #SDGs #equality #globaldev #NTDs ? Come join our team in DC! http://bit.ly/2ikYZBJ? #Jobs #jobsearch "
下午2:16 - 2017年10月31日," Initiatives Support Adaptation Planning, Promote #Gender in #Adaptation | #SDG5 #SDG13 #NAPhttp://sdg.iisd.org/news/initiatives-support-adaptation-planning-promote-gender-in-adaptation/?? "
下午2:15 - 2017年10月31日," #YES #Tradom #COP13Youth partnering w/ @KadviHawa Team to promote #SDGs #GlobalGoals #SDG1 #SDG2 #SDG6 #SDG13 #SDG15 #ClimateChangeIsRealpic.twitter.com/JqCpMqbirn "
下午2:12 - 2017年10月31日," It gives me huge pain when saw that nobody give any damn about the #RMG #women workers rights to #ReproductiveHealth. #SDGs #SRHR "
下午2:10 - 2017年10月31日," Experts from @UNICEF & more will discuss how the Latin America region can achieve the #SDGs, up next at #M360LatAm http://gsma.at/2lAS504?pic.twitter.com/AqNWk7QIF7 "
下午2:10 - 2017年10月31日," Experts from @UNICEF & more will discuss how the Latin America region can achieve the #SDGs, up next at #M360LatAm http://gsma.at/2yjjF8k?pic.twitter.com/MDI7H1bOQK "
下午2:08 - 2017年10月31日," Reception for 16+ Forum participants and the awarding ceremony of the @IDFIGeorgia @UNDPGeorgia & AoG SDGs Contests? winners! #16plusGoergiapic.twitter.com/CB8pO24R2u "
下午2:04 - 2017年10月31日," Looking forward to future consultations on how to promote a community of practice in #Canada around the #SDGs @CSIH_ #ccgh2017https://twitter.com/ev4gh/status/925430309625257985?? "
下午2:01 - 2017年10月31日," A few hours to go. Come join #Plan_India in the campaign #PlanForEveryChild - Youth - girl child - gender transformative agenda - SDGs! https://twitter.com/Plan_India/status/925293874536382466?? "
下午1:59 - 2017年10月31日," .@CCACoalition Oil and Gas Methane Partnership Releases Second Annual Report | #SDG7http://sdg.iisd.org/news/ccacs-oil-and-gas-methane-partnership-releases-second-annual-report/?? "
下午1:57 - 2017年10月31日," @UNHumanRights, @UPeace, and @UNUniversity FREE COURSE on Right to Development in the implementation of the #SDGs http://www.upeace.org/academic/other-studies-at-upeace/certificates-and-diplomas/rtd-sdg??pic.twitter.com/fkPzuQZvO6 "
下午1:55 - 2017年10月31日," Countries that will meet SDGs are those that will put cities at the centre of all dvpt interventions. CitiesDay "
下午1:50 - 2017年10月31日," Did the war stopped to start collecting war remenants? "
下午1:49 - 2017年10月31日," Religious leaders gather to bless the launch of the Zug Guidelines #FaithinFinance #SDGs pic.twitter.com/0if50wCNw4 "
下午1:49 - 2017年10月31日," UNDP calls for combined efforts towards SDGs implementation http://fb.me/uOk8o8Eb? "
下午1:48 - 2017年10月31日," #TeachSDGs: Base learning on knowledge, empathy & actions for sustainable development. Let's reach #SDGs together. #SustainabilityWeek2017pic.twitter.com/Xj1jxyW60O "
下午1:48 - 2017年10月31日," An important initiative #SDGs are predicated on Public Private Partnerships -  imperative to scale up, multiply + enhance impact w/biz https://twitter.com/StateDept/status/925447672286318593?? "
下午1:47 - 2017年10月31日," Saving our planet is our responsibility, young women taking action at #inukayouthorg.  #youthagsummit #SDGs #victone2011pic.twitter.com/qCgKwzoyNZ "
下午1:47 - 2017年10月31日," Did the war stopped to start collecting war remnants? https://twitter.com/undpyemen/status/925336237916946432?? "
下午1:47 - 2017年10月31日," French minister @N_Hulot had great discussions with @UN_PGA today on #SDGs #climatechange #biodiversity and global #environnement pact.pic.twitter.com/SVGbEgCHIi "
下午1:46 - 2017年10月31日," Fadya @sicUSFQ: The local level is the real level. All other levels are some shades of the local level. #SDGs #CCGH2017pic.twitter.com/qTVTgPwSlR "
下午1:46 - 2017年10月31日," Congratulations to #OECDDAC Chair @CharlottePetriG 4 aligning mandate 2 #SDGs & steering progress on tighter rules on how aid money is used "
下午1:45 - 2017年10月31日," LAC Conf. Calls for Regional Agenda on Social Inclusive Development to Achieve #SDGs | @eclac_un #SDG1 #SDG4 #SDG8http://sdg.iisd.org/news/lac-conference-calls-for-regional-agenda-on-social-inclusive-development-to-achieve-the-sdgs/?? "
下午1:44 - 2017年10月31日," Pacific countries share experiences on reporting on the SDGs. Samoa, Vanuatu and Solomon Islands pic.twitter.com/GC1lQvygCN "
下午1:44 - 2017年10月31日," Interesting discussions today on #SDGs and the #pacific roadmap for implementation #samoa #sustainabledevelopment @PIPSOpacificpic.twitter.com/EpcPS937j0 "
下午1:41 - 2017年10月31日," Fadya of @sicUSFQ: Health is a social good that all sectors should address #SDGs #CCGH2017 "
下午1:39 - 2017年10月31日," Qatar could be leading in creating awareness for the #SDGs by aligning and communicating @fifa2022qa and @GlobalGoals. @MOFAQatar_EN @MCSQApic.twitter.com/effhyqTbLt "
下午1:36 - 2017年10月31日," Emissions gap remains 'alarmingly high' says UN #climatechange #SDGs http://www.bbc.co.uk/news/science-environment-41802982?? "
下午1:36 - 2017年10月31日," RT AminaJMohammed: Cities are essential in achieving the #SDGs esp the urban dimension of the #2030Agenda Happy Wo? https://twitter.com/i/web/status/925427838781620224?? "
下午1:31 - 2017年10月31日," RT @CIDPNSI Enjoyed the read #DFI #GlobalDev #SDGs https://twitter.com/CIDPNSI/status/925456148840448000?? "
下午1:31 - 2017年10月31日," #CMSCOP12 Concludes, Lists Lions, Chimps, Giraffe and Leopards | @BonnConvention #SDG15http://sdg.iisd.org/news/cms-cop12-concludes-lists-lions-chimps-giraffe-and-leopards/?? "
下午1:30 - 2017年10月31日," Most cities are projected to be without safe, adequate housing by 2030 because of overcrowding https://goo.gl/jca8d6? #WorldCitiesDay #SDGs pic.twitter.com/kjpSWNbLQ8 "
下午1:28 - 2017年10月31日," Sunrise Academy needs your help!! https://youtu.be/PtzCjgvq13c? #psychology #health #houston #philanthropy #noew2017 #sdgs #csr #mentalhealth "
下午1:20 - 2017年10月31日," #YouthAgSummite Every voice count #SDGs #agrikuapic.twitter.com/mnVeoCPjr8 "
下午1:17 - 2017年10月31日," The notion of sustainability should refocus from harm reduction to giving back: @OakVilleBlake #CCGH2017 #SDGs pic.twitter.com/BIm5HnmVKG "
下午1:16 - 2017年10月31日," Enough and videos have emerged from China/Asia to show us that YES, there is systemic and engrained torture in the dog meat trade. #SDGS "
下午1:16 - 2017年10月31日," The sustainability crisis is not a technical problem, but a social and political one, plus a relational one: @oakvilleblake #SDGs #CCGH2017pic.twitter.com/avSdSWhVH3 "
下午1:16 - 2017年10月31日," UNSC, Global Index Address Women, Peace and Security | #SDG5 #SDG16http://sdg.iisd.org/news/unsc-global-index-address-women-peace-and-security/?? "
下午1:15 - 2017年10月31日," Additionality in #development finance: when is 0 + 1 > 1? #DFI #GlobalDev #SDGs #Agenda2030 #cdnpolihttps://buff.ly/2yYcAcO? "
下午1:14 - 2017年10月31日," 6 Threats To SDGs 4 and 5 from Lack of Gender Parity https://saborose.com/2017/10/31/6-threats-to-sdgs-4-and-5-from-lack-of-gender-parity/?? via @Education in Rural Lens "
下午1:13 - 2017年10月31日," On SDGs, plz consult UN reports; again, long term dev is a process & collective responsibility https://twitter.com/chifarayi/status/925455099933216768?? "
下午1:10 - 2017年10月31日," Interested in access to information & SDGs? Digital inclusion & literacy? Data analysis and development? Let's talk! http://bit.ly/2ikNL03? "
下午1:09 - 2017年10月31日," Bangladesh?s Bold Journey: From the MDGs to the SDGs https://www.sdgphilanthropy.org/from-the-mdgs-to-the-sdgs-in-bangladesh?? @karolinamzyk #Phil4SDGs "
下午1:06 - 2017年10月31日," Looking 4 Skype ideas 4 #skypeathon? #UNDay is a great opportunity to teach #SDGs: #TeachSDGs #MicrosoftEdu #edtechhttp://my.sociabble.com/yBnwSW4d? "
下午1:04 - 2017年10月31日," @oakvilleblake: The wolf that you feed is going to win the battle within. #SDGs #CCGH2017 @CSIH_ "
下午1:02 - 2017年10月31日," RT AminaJMohammed: Cities are essential in achieving the #SDGs esp the urban dimension of the #2030Agenda Happy World #CitiesDay #SDG11 ht? "
下午1:01 - 2017年10月31日," If we had to do more of the same things, we would not need the #SDGs. @oakvilleblake #CCGH2017 "
下午1:01 - 2017年10月31日," #ITPGRFA Hosts #Biodiversity Liaison Group, GB Session Opens | @CBDNews @RamsarConv @BonnConvention @CITEShttp://sdg.iisd.org/news/itpgr-hosts-biodiversity-liaison-group-governing-body-session-opens/?? "
下午1:00 - 2017年10月31日," An inclusive and sustainable society respects the rights of all people. #SDGs #diversity http://bit.ly/2vxodor? "
下午1:00 - 2017年10月31日," Smart cities must meet the needs of all vulnerable groups: http://bit.ly/2zNjKOk? #CitiesUnited #SDGs #GlobalGoals... by #Local2030pic.twitter.com/Rs2nPQB0GQ "
下午1:00 - 2017年10月31日," At the core of #SDGs is doing things (governance, financing, trade, technology) differently and collectively. #CCGH2017 @CSIH_ "
下午12:56 - 2017年10月31日," If we had to do more of the same thing, we did not really need the #SDGs: @oakvilleblakepic.twitter.com/U4Odkv8erZ "
下午12:54 - 2017年10月31日," You can definitely put something about the 17 SDGs in there as one of the Sharing the Planet units! "
下午12:53 - 2017年10月31日," You don't need to be a rocket scientist to understand the interconnectedness of socioecological determ'ts #SDGs #CCGH2017 @oakvilleblake "
下午12:49 - 2017年10月31日," Great piece @Gratifix a new wave of #branding is upon us #brandauthenticity #marketing #cx #SDGs https://twitter.com/gratifix/status/925410264379424768?? "
下午12:48 - 2017年10月31日," Congrats @unep_fi 25 & some @pri_news history #ESG #SDGs lots of #PRI DNA in @doteco | https://jjm.eco/2yUTpRd?pic.twitter.com/zE3YAUQ0zC "
下午12:47 - 2017年10月31日," There is growing recognition within int'l  community that mental health improvement is a  neglected yet essential lever for achieving SDGs. "
下午12:47 - 2017年10月31日," We are ready for @BuildingGreenDK tomorrow to show you #D4D and discuss #purpose and #SDGs #circulareconomy #sustainability #demolition #d4dpic.twitter.com/Q50rYEHjcB "
下午12:46 - 2017年10月31日," Honour to be included in OUTstanding Ally Exec Ranking. More to do. Equality & inclusion key for business & SDGs https://lnkd.in/e8eSBUe? "
下午12:46 - 2017年10月31日," Pacific Regional Meeting on Implementation of the SDGs and SAMOA Pathway. #sdgs pic.twitter.com/mOvcISZSJP "
下午12:46 - 2017年10月31日," It's just been super all round thanks @CSIH_ #SDGs #Leavenoonebehind #CCGH2017 @UN @UNYouthEnvoy @H_S_Globalpic.twitter.com/bXWHBNr81T "
下午12:45 - 2017年10月31日," SDG Partnerships w/ the Private Sector: Three Dilemmas for Foreign Ministries (and how they could be solved). #SDG17http://sdg.iisd.org/commentary/guest-articles/sdg-partnerships-with-the-private-sector-three-dilemmas-for-foreign-ministries-and-how-they-could-be-solved/?? "
下午12:45 - 2017年10月31日," Engaging the private sector is critical to our goal of working ourselves out of a job - Rob Schneider, @USAID @GlobalDevLab #PPP #P3s #SDGs pic.twitter.com/rJxGdroSvm "
下午12:43 - 2017年10月31日," Obiano's ?Choose-Your-Project??in 181 communities is what Ban ki moon envisaged whn he said "Leave no 1 behind" #SDGs #ObianoEffect #APGApic.twitter.com/UXNaAKm1Ma "
下午12:42 - 2017年10月31日," The latest http://RITA.global? Daily! https://paper.li/e-1499874123?edition_id=02456ef0-be52-11e7-bb24-0cc47a0d1605?? #sdgs "
下午12:41 - 2017年10月31日," Here's a good idea - Canada sets up #SDGs Youth Training Series to mobilise 10,000 youth to help achieve the goals: https://www.unsdgtraining.ca/? "
下午12:38 - 2017年10月31日," German-Fijian #youthexchange taking part in the run up to #COP23 #COY13 - a great opportunity to build partnerships and understanding! #SDGs https://twitter.com/anna_braam/status/925214709271449601?? "
下午12:36 - 2017年10月31日," #SDGs open Opportunity for biz $ investors to contribute to broader societal goals All... by #globalpeace999pic.twitter.com/XQgNSOXciB "
下午12:35 - 2017年10月31日," Hi Ian, long time no see. Welcome @ twitter age - indeed: Big things taking the left behind to leapfrog! #SDGs on the march to mainstream "
下午12:35 - 2017年10月31日," Able to be in London 7.12.17 & interested in #GlobalGoals #gaming & education? Come join us for #SDGs @meetuphttps://www.meetup.com/SustainableDevelopmentCommunity/events/244230502/?? "
下午12:34 - 2017年10月31日," "Poverty is sexist" - @SFounS. Bold commitment to solving gender inequality, scrapping global poverty, and meeting the SDGs. "
下午12:33 - 2017年10月31日," Grabbing #land & #livelihood of #parents & giving #presents 2 children ? psycho-social distortion = anti-SDGs @SDGoals @SustDev @UNDPSriLanka "
下午12:32 - 2017年10月31日," Beyond aid: Insights from Social Capital Markets on achieving the SDGs https://www.devex.com/news/91307#.WebmXwUPor4.twitter?? "
下午12:32 - 2017年10月31日," ?Trudeau is right, poverty is sexist. That is why we need a feminist foreign policy to deliver SDGs? - @SFounS from @CanadianUK "
下午12:31 - 2017年10月31日," Dr @Mayysam @AREUafghanistan expert on #health issues takes part in discussion on the #SDGs implementation in #SouthAsiahttps://twitter.com/andrewwhurst/status/925413600377823232?? "
下午12:31 - 2017年10月31日," A continent with incredible  #Fintech development promises #Africa #Remittances #SDGs https://www.vanguardngr.com/2017/10/afdb-promote-remittances-africa/?? "
下午12:30 - 2017年10月31日," Are cities on track to achieve the #SDGs by 2030? On #WorldCitiesDay read our report: https://goo.gl/hLnLu9?pic.twitter.com/ZK98y70GLw "
下午12:29 - 2017年10月31日," Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs "
下午12:29 - 2017年10月31日," Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs "
下午12:29 - 2017年10月31日," Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs "
下午12:29 - 2017年10月31日," Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs "
下午12:29 - 2017年10月31日," Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs "
下午12:29 - 2017年10月31日," Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs "
下午12:29 - 2017年10月31日," Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs "
下午12:28 - 2017年10月31日," I got in some great quotes on this article from @triplepundit! Lots of great examples of #education for #Sustainable #development. Read on! #SDGs #sustainability http://www.triplepundit.com/special/pearson-education/education-sustainable-development/?? "
下午12:25 - 2017年10月31日," How Financial Inclusion Can Move People Out of Poverty   https://www.linkedin.com/pulse/how-financial-inclusion-can-move-people-from-poverty-nina-nieuwoudt/?? #SDGs #FinancialInclusionWeek "
下午12:22 - 2017年10月31日," Cities are essential in achieving the #SDGs esp the urban dimension of the #2030Agenda Happy... http://www.urbanoctober.org? by #c40citiespic.twitter.com/mGK2qBgILi "
下午12:20 - 2017年10月31日," #2017 saw Millions suffer frm #ClimateChange @KadviHawa portrays #ClimateChange as never seen B4 Opening film on #Nov9 @MovingImageNYC #SDGs pic.twitter.com/62G6UaaBAc "
下午12:15 - 2017年10月31日," New on my blog! #SustainableBusiness Addressing Inequality and Saving the Oceans one Carpet tile at a time http://crwd.fr/2yXulIW? #SDGs pic.twitter.com/e5dHXo1fkd "
下午12:13 - 2017年10月31日," In #Rwanda, Winrock enrolled 4,182 youth in formal school or vocational courses. #YouthSkills #Education #SDGs http://bit.ly/2y8ZWb5?pic.twitter.com/iYk2IudGUr "
下午12:12 - 2017年10月31日," Wrapping up @CSIH_ #CCGH2017 @WowSuchName #SDGs session @samwhereglobal pic.twitter.com/jFWrtGXYcv "
下午12:11 - 2017年10月31日," Without tech it is impossible to measure progress in the SDGs #technologyhttps://twitter.com/WorldBankAfrica/status/925392272522346496?? "
下午12:07 - 2017年10月31日," Lisa Manley of @MarsGlobal to speak at #CvCC17 #sustainability #circulareconomy #RE100 #ESG #CSR #supplychain #SDGs #sustainable #Climatepic.twitter.com/Ga2JRbBId3 "
下午12:04 - 2017年10月31日," We call on world leaders at #UNGA to help children outside of families by ensuring #AllChildrenCount in the #SDGs. #Hopeland "
下午12:04 - 2017年10月31日," A process of learning for all participants and their peers #access2meds #SDGs https://twitter.com/suzannewolfatmi/status/925285665411158016?? "
下午12:02 - 2017年10月31日," A New Kind of World Cup is Playing for Maternal Health #GGWC #globalgoals #SDGs http://bit.ly/2r2BWCh? "
上午11:59 - 2017年10月31日," #UNGA Second Committee Discusses Global #Partnerships for #SDGs: http://sdg.iisd.org/news/second-committee-discusses-global-partnerships-for-sdgs/?? "
上午11:57 - 2017年10月31日," #2017 saw Millions suffer frm #ClimateChange @KadviHawa portrays #ClimateChange as never seen B4 Opening film on #Nov9 @MovingImageNYC #SDGs pic.twitter.com/tmeuKibIDc "
