上午11:49 - 2017年12月31日," #SDGs  1-No Poverty 2-No Hunger 3-Health 4-Education 5-Gender Equality 6-Water& sanitation 7-Clean energy 8-Economies 9-Innovation 10-Reduced inequality 11-Cities 12-Reduce Consumption 13-Climate 14-Ocean 15-Biodiversity 16-Peace 17-Partnerships  #SDGsGreetingspic.twitter.com/LLZjwISbAx "
上午11:47 - 2017年12月31日," Our cities are aligning with the #SDGs at the local level in the momentum toward #green #SDG13 & #SDG11 and all interlinkages with more!https://twitter.com/c40cities/status/946440790125015042?? "
上午11:47 - 2017年12月31日," #SDGs  1-No Poverty 2-No Hunger 3-Health 4-Education 5-Gender Equality 6-Water& sanitation 7-Clean energy 8-Economies 9-Innovation 10-Reduced inequality 11-Cities 12-Reduce Consumption 13-Climate 14-Ocean 15-Biodiversity 16-Peace 17-Partnerships  #SDGsGreetingspic.twitter.com/Oj2NcuNpAA "
上午11:41 - 2017年12月31日," Wish you all #HappyNewYear and more #Strength more #Power more #belief #Vision2030IsPossible #teachSDGs #GlobalGoals #SDGs @Ayushchopra24 @TeachSDGs @KnpsIndia @AdamRogers2030 @HansLak @25MaHa @upasanakinra @supritichauhan @pkdhillon08 @neerumittal11 @sunita_rajiv @dp_2211pic.twitter.com/uaUeinnCUr "
上午11:36 - 2017年12月31日," Happy New Year! I wish you every success as you move forward in 2018 with all the causes you care about. #injustice #climatechange #ClimateAction #SDGs #genderequality #health ++ "
上午11:34 - 2017年12月31日," I'd take it one step further and call it "Evolutionary Thinking" @ExponentialMed. What are we hoping to model all this #BigData on for human health, a few obvious points? Da Vinci was only one researcher who contributed in history https://www.sciencedaily.com/releases/2014/09/140912152112.htm?? - #xMed #SDGs "
上午11:29 - 2017年12月31日," The SDGs are not very common to Tanzanian students. "
上午11:29 - 2017年12月31日," Your abilities can take you to the top, but it is your character that will keep you there.#houston #noew2017 #sdgs #csr #mentalhealth "
上午11:26 - 2017年12月31日," Happy New year!! Welcoming 2018 in a couple of hours. Gearing up for making 2018 the best ever. New year's party and #SDGs  in perfect harmony. Onwards and upwards pic.twitter.com/auLLguKeYu "
上午11:23 - 2017年12月31日," The latest from Meet Meighen the Classroom! https://paper.li/mr_meighen/1506367386?edition_id=0cfd2fc0-ee60-11e7-9ef3-0cc47a0d1609?? #sdgs #globalgoals "
上午11:18 - 2017年12月31日," Happy New Year 2018 to all. Let?s work for a more peaceful world  where the protracted conflicts which are destroying lives & prospects end, & for a year of serious action tackling #inequalities in gender, income, health ++,  #injustice,  #climatechange +. #ClimateAction #SDGs pic.twitter.com/1vnSSEBsVw "
上午11:11 - 2017年12月31日," If something causes you to respond in #anger this year, recite the 17 #globalgoals until you are calm enough to respond with #kindness. #mood #lifehacks #encouragement #tools #sdgs #globalcitizen @unhttps://twitter.com/sdg2030/status/947288513929728000?? "
上午11:10 - 2017年12月31日," #BoP #impinv Unitus Seed Fund mapping to 4 of the UN #SDGs, says it's first fund in India to do so https://www.forbes.com/sites/annefield/2017/09/30/bop-investor-unitus-seed-fund-mapping-its-impact-to-the-uns-sustainable-development-goals/#1fadd5632357?? #socentpic.twitter.com/ZivzlsxrAP "
上午10:52 - 2017年12月31日," This new year, let's continue to work towards an inclusive society, one where communities are at the centre of the #SDGs so that we #LeaveNoOneBehindpic.twitter.com/ODMsi70vnK "
上午10:50 - 2017年12月31日," We wish you a new year filled with love, laughter, enough time and resources to teach the #SDGs. #HappyNewYear2018 https://twitter.com/teachsdgs/status/947456550141964288?? "
上午10:49 - 2017年12月31日," #Weather #impacts us on earth #SDGs https://twitter.com/DutchNewsNL/status/947539864798552064?? "
上午10:49 - 2017年12月31日," Youth in #Africa need platforms in order to achieve #SDGs and we at #DWILeadership will continue with our effort to reach #Globalgoals target #voluntarily "
上午10:46 - 2017年12月31日," #Yes #Follow us & our technologies in 2018 to #BEATPLASTICPOLLUTION #SAVEOUROCEAN: https://twitter.com/TradomGlobal/status/946047313243443200??  Detailed info on our website: http://www.tradom.co/our-solutions-and-remedies/plastic-innovation/?? #BEATPOLLUTION #GLOBALGOALS #SDGs #SDG13 #SDG15 #GLOBALCOMMONS #CLIMATEACTION #SAVETHEPLANET #REFORESTATION "
上午10:44 - 2017年12月31日," We are taking a look back & sharing our #SDGs highlight for 2017.  #ThisHappened #NGYouthSDGs by #iamJoshuaAladepic.twitter.com/EQWGdXZDq8 "
上午10:39 - 2017年12月31日," We are excited for 2018 and we cannot wait to unveil the beautiful plans we have to localize the #SDGs in Nigeria.  Please use http://bit.ly/NGsdgscoalition? to be a part of our journey. #NGYouthSDGspic.twitter.com/XvbMZXEuvz "
上午10:36 - 2017年12月31日," #Reading; this Key Piece on #GenderEquality as a Lens for Achieving the #SDGs by @almmura and @ashly__yu https://buff.ly/2lixfjJ? #empowerpic.twitter.com/SrVMJlYdEe "
上午10:33 - 2017年12月31日," #HappyNewYear2018 and thanks for those making #SmartRuralCommunities 2017 possible [#WorkInProgress towards 2018] via @ayudaenaccion https://www.igorcalzada.com/smart-rural-communities-action-research-intervention-project-in-colombia-latin-america-mozambique-africa/?? #Latam #Colombia #Africa #Mozambique #GlobalSouth #SocInn #SmartCities #ActionResearch #SDGs #ODSpic.twitter.com/6T4mLTMz1C "
上午10:25 - 2017年12月31日," May your new beginnings allow for you to shine brightly.  #HappyNewYear2018 #resolutions #Peace #SDGs #Justice #humanityfirst #love #kindnessismagic #MAGA #ClimateChangeIsRealpic.twitter.com/un0L7v5JMT "
上午10:20 - 2017年12月31日," 2017 WORLD HUMANITARIAN DAY AND THE #SDGs: #NotATarget #WHD #WHD2017 http://crwd.fr/2iyEOo2? "
上午10:16 - 2017年12月31日," #SDGs  1-No Poverty 2-No Hunger 3-Health 4-Education 5-Gender Equality 6-Water& sanitation 7-Clean energy 8-Economies 9-Innovation 10-Reduced inequality 11-Cities 12-Reduce Consumption 13-Climate 14-Ocean 15-Biodiversity 16-Peace 17-Partnerships  #SDGsGreetingspic.twitter.com/xy6fNs7Hl6 "
上午10:16 - 2017年12月31日," I probaply need to renew my comment: Whether you all know that Iran is the key of problems in Near East... Imagine all the people have possibility to enjoy education! That is what ?he world needs... and the SDGs. "
上午10:10 - 2017年12月31日," I appreciate working with you all and I cherish the formidable relationship and family we have successfully built over time.   I vehemently hope we would achieve much more and most especially become a household for the SDGs. Cheers!!! Welcome to 2018 #SDGsAfricaRoundTablehttps://twitter.com/ade_lewa/status/947274416295153669?? "
上午9:44 - 2017年12月31日," Neonatal emergency surgery in EAfrica @KijabeHospital - TEF #2 this weekend.  ICU care & survival only possible when peds med & surg docs & nurses work together @PECCKenya @theG4Alliance @ImPACT_Anes @Mark_NewtonMD #SDGs #FBOhealthpic.twitter.com/LTvaDPFH8i "
上午9:40 - 2017年12月31日," For those who are actively teaching #SDGs. I mean, how cool is this? https://twitter.com/bbtnb/status/947490329019764736?? "
上午9:39 - 2017年12月31日," Join our global and collaborative project on the SDGs! ?https://bethechangetakethechallenge.wordpress.com/? "
上午9:38 - 2017年12月31日," We had an #SDGsDinner in Lagos, Ibadan and Abuja to mark the #GlobalGoalsWeek as young people in Nigeria urged the .@NGRPresident to fund and drive accountability for the #SDGs in Nigeria. pic.twitter.com/NKr2dYduvN "
上午9:35 - 2017年12月31日," Thanks @UNFCCC #Follow us & our technologies in 2018 as we #BEATPLASTICPOLLUTION #SAVEOUROCEAN https://twitter.com/TradomGlobal/status/946047313243443200?? More info on our website: http://www.tradom.co/our-solutions-and-remedies/plastic-innovation/?? #BEATPOLLUTION #GLOBALGOALS #SDGs #SDG13 #SDG15 #GLOBALCOMMONS #CLIMATEACTION #SAVETHEPLANET #REFORESTATION "
上午9:23 - 2017年12月31日," U.N. Secretary General Declares World on ?Red Alert? Over #Nuclear Weapons, #ClimateChange, #Nationalism, and #HumanRights Violations - @Newsweek #SDGs #NewYear2018https://apple.news/AXg-7uNEBQDKcLAJrCJyOHA?? "
上午9:21 - 2017年12月31日," #SDGs  1-No Poverty 2-No Hunger 3-Health 4-Education 5-Gender Equality 6-Water& sanitation 7-Clean energy 8-Economies 9-Innovation 10-Reduced inequality 11-Cities 12-Reduce Consumption 13-Climate 14-Ocean 15-Biodiversity 16-Peace 17-Partnerships  #SDGsGreetingspic.twitter.com/TYAhVVjk8O "
上午9:19 - 2017年12月31日," #SDGs  1-No Poverty 2-No Hunger 3-Health 4-Education 5-Gender Equality 6-Water& sanitation 7-Clean energy 8-Economies 9-Innovation 10-Reduced inequality 11-Cities 12-Reduce Consumption 13-Climate 14-Ocean 15-Biodiversity 16-Peace 17-Partnerships  #SDGsGreetingspic.twitter.com/JOR5sbc8iA "
上午9:17 - 2017年12月31日," "Resist with every fibre is what we have to celebrate..." When some people get knocked down by life they come back even stronger than ever through sheer RESILIENCE. Strengthening resilience @ individual,community & system level is crucial. A shared priority-Health 2020 & SDGs. https://twitter.com/robertosaviano/status/947492711736672258?? "
上午9:17 - 2017年12月31日," #SDGs  1-No Poverty 2-No Hunger 3-Health 4-Education 5-Gender Equality 6-Water& sanitation 7-Clean energy 8-Economies 9-Innovation 10-Reduced inequality 11-Cities 12-Reduce Consumption 13-Climate 14-Ocean 15-Biodiversity 16-Peace 17-Partnerships  #SDGsGreetingspic.twitter.com/zqbd03uRvD "
下午3:46 - 2017年12月30日," Slightly puzzled by this.  1. The amendment is not about compulsory licensing in general, only removing an obstacle when used for exports.  2. The amendment makes no difference in practice. It only inserts an existing "waiver" into an agreement. No effect on SDGs. #LegalTidyingUphttps://twitter.com/wto/status/947044603546521601?? "
下午3:42 - 2017年12月30日," The #SDGs present a $12T market opportunity for businesses that prioritize the #GlobalGoals. Learn how @SDGBenchmarks is helping to turn sustainability into a race to the top: http://bit.ly/2hHsrlG? by #HarisMelendezpic.twitter.com/23B2gut0Rm "
下午3:35 - 2017年12月30日," How the UN's Sustainable Development Goals Aim to Improve Global Health http://ow.ly/eUPx30hp7Iq? #SDGs #globalgoals "
下午3:33 - 2017年12月30日," More Than #Philanthropy: #SDGs Present an Estimated US$12 Trillion in Market Opportunities for #Private Sector Through Inclusive #Business | Justmeans https://shar.es/1NaMVy? "
下午3:29 - 2017年12月30日," India needs a strong narrative to push its SDGs in areas of climate change and energy http://ift.tt/2zQn6iJ? https://jakeheelan.com? "
下午3:25 - 2017年12月30日," Today on POVERTY: What YOU should KNOW about GLOBAL GOALS WEEK 2017 #GlobalGoals #SDGs #Poverty #UNGA #GlobalGo...http://crwd.fr/2jium16? "
下午3:10 - 2017年12月30日," #BoP #impinv Unitus Seed Fund mapping to 4 of the UN #SDGs, says it's first fund in India to do so https://www.forbes.com/sites/annefield/2017/09/30/bop-investor-unitus-seed-fund-mapping-its-impact-to-the-uns-sustainable-development-goals/#1fadd5632357?? #socentpic.twitter.com/1YzR6FgM0v "
下午3:00 - 2017年12月30日," Decentralized Renewable Energy: India: Creating DRE Companies and Jobs. Download here! http://ow.ly/Nw5g30huNLA? #India #energy #SDG7 #SDGs #globalgoals #renewables #jobspic.twitter.com/bNONIH8mFg "
下午2:59 - 2017年12月30日," Dhaqan Wanaag Institute for Leadership?s Executive Director shares his vision for 2018 #SDGs #NewYearsResolutions #YOUTH #YouthLeadership #YouthBuild #socialgood #SDG16 #AfricanYouth #GlobalCitizenhttps://dwileadership.wordpress.com/2017/12/30/somali-youth-challenges-and-actions-for-2018/?? "
下午2:55 - 2017年12月30日," Start them young: primary school teachers should teach SDGs : http://tinyurl.com/y8kjqfmp? "
下午2:40 - 2017年12月30日," SDG #11: Make cities inclusive, safe, resilient and sustainable http://ow.ly/mT6H30hpbRu? #SDGs #globalgoals "
下午2:37 - 2017年12月30日," @PoDesmarchais  why retrofitting for sustainable and smart cities is important, in the spirit of SDGs & leaving no one behind https://twitter.com/adequatehousing/status/946948025338929152?? "
下午2:10 - 2017年12月30日," Short interview excerpt with @DrDCWahl on #climatechange reversal and the #SDGs https://vimeo.com/245972959? CC #SDG13 #regenerativedevelopment @GaiaEducation "
下午2:00 - 2017年12月30日," Blog post by #ROI3's @aarondrose about a special report by @TheEconomist on how a tech-driven transformation in #Africa is making people healthier, wealthier, and better educated http://ow.ly/90Q630hupV0? #technology #SDGs #education #entrepreneurship #RenewableEnergy #agriculture "
下午1:58 - 2017年12月30日," #african youth we must have to stop using drugs because there nothing we could achieve without healthy life! And we may be focusing on job creativity& innovation to satisfy SDGs and MGDs "
下午1:50 - 2017年12月30日," Members of the global SDG community are invited to enter their projects, initiatives, networks and people for the chance to win a UN #SDGs Action Challenge Award http://ow.ly/IfOf30hpaSP? #global goals "
下午1:40 - 2017年12月30日," Our 2017 Atlas of the SDGs is a visual guide to data and development. Take a look http://datatopics.worldbank.org.convey.pro/l/gVr572y? #SDGAtlas #WDI2017 by #WorldBank via @c0nveypic.twitter.com/lMfiseHTVs "
下午1:34 - 2017年12月30日," Tackling SDG 5 through Technology and Crowdsourced Data by @pinthecreep  - https://buff.ly/2lisWVA? #sdgs #SDG5 #ViolenceAgainstWomen #safetypic.twitter.com/1MSlPPp69s "
下午1:32 - 2017年12月30日," RT UN_Water: ?We Small Island Developing States will never achieve the Sustainable Development Goals unless there?s funding for climate-resilient communities.? https://buff.ly/2lfPdDn? UNDP #SDGs #ClimateChangepic.twitter.com/WVHNsY586W "
下午3:51 - 2017年12月29日," The importance of Plant #Health - https://buff.ly/2ChtSR4? @FAOnews #IPPC #Planthealth #SDGs #SDG2 #foodsecuritypic.twitter.com/xPHuP8bPvY "
下午3:44 - 2017年12月29日," Thanks David Wilcox @ReachScale Bounteous blessings of joy and all good to you and everyone  #CultureOfPeace for #Thrivability on #Earth @UNESCO @thrivability @earthcharter @EATforum #foodcanfixit #SDGs "
下午3:39 - 2017年12月29日," Can #agriculture and the #climate fix their ?unhappy marriage? in 2018? @EATforum ?s @olavkjorven says the coming years will be ?decisive.? Via @ReutersWorld https://www.reuters.com/article/us-global-agriculture-climatechange-anal/can-agriculture-and-the-climate-fix-their-unhappy-marriage-in-2018-idUSKBN1EM0UA?? #sustainability #SDGs #biodiversity "
下午3:26 - 2017年12月29日," A video from #Waterpedia on #FactsFriday about the 2017 Year in Review with Top 10 facts about the #SDGs in 2017.  Full video link @ https://youtu.be/twp-ckbGzRc?  Subscribe to our channel for more video http://www.youtube.com/WaterpediaWiki?pic.twitter.com/9LLHCizbWo "
下午3:16 - 2017年12月29日," 1.#SriLanka hs bn treating the North & d South completely differently. 2. Description of SDGs available in Sinhala and English but not in Tamil: http://msdw.gov.lk/divisions/sustainable-development-division/?lang=sinhala?? ? http://msdw.gov.lk/divisions/sustainable-development-division/?lang=english?? ? http://msdw.gov.lk/divisions/sustainable-development-division/?lang=tamil?? ?https://twitter.com/unamccauley/status/946554703038496769?? "
下午3:15 - 2017年12月29日," 1.#SriLanka hs bn treating the North & d South completely differently. 2. Description of SDGs available in Sinhala and English but not in Tamil: http://msdw.gov.lk/divisions/sustainable-development-division/?lang=sinhala?? http://msdw.gov.lk/divisions/sustainable-development-division/?lang=english?? http://msdw.gov.lk/divisions/sustainable-development-division/?lang=tamil?? "
